customer_key,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_segment
12426,206,2,6134,3,2,1,3-2-1
12437,208,2,6133,3,2,1,3-2-1
15058,193,2,6121,3,2,1,3-2-1
10223,150,2,6119,3,2,1,3-2-1
10229,156,2,6119,3,2,1,3-2-1
12641,184,2,6119,3,2,1,3-2-1
12430,207,2,6119,3,2,1,3-2-1
6935,166,2,6113,3,2,1,3-2-1
10194,153,2,6106,3,2,1,3-2-1
6916,147,2,6100,3,2,1,3-2-1
10195,147,2,6094,3,2,1,3-2-1
12423,195,2,6094,3,2,1,3-2-1
12653,177,2,6090,3,2,1,3-2-1
7138,146,2,6080,3,2,1,3-2-1
6930,177,2,6079,3,2,1,3-2-1
3597,194,2,6075,3,2,1,3-2-1
4024,190,2,6074,3,2,1,3-2-1
10207,154,2,6065,3,2,1,3-2-1
12546,169,2,6065,3,2,1,3-2-1
6941,179,2,6065,3,2,1,3-2-1
10181,180,2,6065,3,2,1,3-2-1
12435,197,2,6065,3,2,1,3-2-1
6894,200,2,6065,3,2,1,3-2-1
12434,204,2,6065,3,2,1,3-2-1
7144,147,2,6057,3,2,1,3-2-1
7133,145,2,6053,3,2,1,3-2-1
3604,188,2,6053,3,2,1,3-2-1
3585,198,2,6052,3,2,1,3-2-1
4044,151,2,6041,3,2,1,3-2-1
7132,146,2,6040,3,2,1,3-2-1
11269,159,2,6031,3,2,1,3-2-1
3511,193,2,6030,3,2,1,3-2-1
3586,193,2,6010,3,2,1,3-2-1
3573,194,2,6010,3,2,1,3-2-1
3502,203,2,5988,3,2,1,3-2-1
4007,209,2,5988,3,2,1,3-2-1
11766,144,2,5978,3,2,1,3-2-1
11248,202,2,5978,3,2,1,3-2-1
11374,154,2,5976,3,2,1,3-2-1
11235,204,2,5976,3,2,1,3-2-1
11252,161,2,5971,3,2,1,3-2-1
6734,196,2,5971,3,2,1,3-2-1
15067,198,2,5950,3,2,1,3-2-1
4033,188,2,5949,3,2,1,3-2-1
4043,145,2,5948,3,2,1,3-2-1
4041,160,2,5948,3,2,1,3-2-1
15097,171,2,5937,3,2,1,3-2-1
6737,159,2,5932,3,2,1,3-2-1
4038,165,2,5927,3,2,1,3-2-1
6920,141,2,5923,3,2,1,3-2-1
6919,147,2,5923,3,2,1,3-2-1
6914,152,2,5923,3,2,1,3-2-1
6918,154,2,5923,3,2,1,3-2-1
6905,180,2,5923,3,2,1,3-2-1
4037,171,2,5904,3,2,1,3-2-1
6910,179,2,5899,3,2,1,3-2-1
4042,179,2,5897,3,2,1,3-2-1
15091,162,2,5889,3,2,1,3-2-1
14925,192,2,5889,3,2,1,3-2-1
14975,196,2,5889,3,2,1,3-2-1
14983,197,2,5889,3,2,1,3-2-1
14981,207,2,5889,3,2,1,3-2-1
14963,209,2,5889,3,2,1,3-2-1
14944,204,2,5878,3,2,1,3-2-1
4045,156,2,5876,3,2,1,3-2-1
4436,142,2,5872,3,2,1,3-2-1
6736,177,2,5872,3,2,1,3-2-1
6733,200,2,5872,3,2,1,3-2-1
4034,185,2,5868,3,2,1,3-2-1
14991,205,2,5865,3,2,1,3-2-1
15084,158,2,5864,3,2,1,3-2-1
15117,159,2,5864,3,2,1,3-2-1
15112,163,2,5864,3,2,1,3-2-1
15113,173,2,5864,3,2,1,3-2-1
15061,205,2,5864,3,2,1,3-2-1
15042,198,2,5861,3,2,1,3-2-1
4031,200,2,5857,3,2,1,3-2-1
15115,179,2,5853,3,2,1,3-2-1
4426,139,2,5843,3,2,1,3-2-1
4263,141,2,5843,3,2,1,3-2-1
4036,160,2,5843,3,2,1,3-2-1
15059,201,2,5838,3,2,1,3-2-1
15057,206,2,5838,3,2,1,3-2-1
15062,207,2,5838,3,2,1,3-2-1
15092,185,2,5828,3,2,1,3-2-1
14976,200,2,5825,3,2,1,3-2-1
6915,141,2,5818,3,2,1,3-2-1
6912,155,2,5818,3,2,1,3-2-1
14979,195,2,5813,3,2,1,3-2-1
15108,165,2,5800,3,2,1,3-2-1
4039,159,2,5799,3,2,1,3-2-1
15090,164,2,5798,3,2,1,3-2-1
15099,175,2,5793,3,2,1,3-2-1
14974,207,2,5793,3,2,1,3-2-1
17396,144,2,5792,3,2,1,3-2-1
15085,171,2,5786,3,2,1,3-2-1
15107,182,2,5786,3,2,1,3-2-1
15071,189,2,5786,3,2,1,3-2-1
15076,207,2,5786,3,2,1,3-2-1
14980,204,2,5784,3,2,1,3-2-1
15056,208,2,5784,3,2,1,3-2-1
14973,195,2,5781,3,2,1,3-2-1
15098,163,2,5773,3,2,1,3-2-1
17420,139,2,5772,3,2,1,3-2-1
15083,169,2,5768,3,2,1,3-2-1
15012,187,2,5768,3,2,1,3-2-1
15111,176,2,5759,3,2,1,3-2-1
15043,187,2,5759,3,2,1,3-2-1
14977,192,2,5759,3,2,1,3-2-1
17394,184,2,5747,3,2,1,3-2-1
17395,165,2,5745,3,2,1,3-2-1
8989,170,2,5745,3,2,1,3-2-1
8875,207,2,5734,3,2,1,3-2-1
9024,148,2,5720,3,2,1,3-2-1
8885,192,2,5708,3,2,1,3-2-1
8830,189,2,5653,3,2,1,3-2-1
5679,159,2,5627,3,2,1,3-2-1
9008,155,2,5615,3,2,1,3-2-1
9001,164,2,5615,3,2,1,3-2-1
8990,184,2,5615,3,2,1,3-2-1
5104,180,2,5537,3,2,1,3-2-1
5099,169,2,5466,3,2,1,3-2-1
9430,157,2,5448,3,2,1,3-2-1
5492,169,2,5444,3,2,1,3-2-1
5755,183,2,5438,3,2,1,3-2-1
9285,157,2,5398,3,2,1,3-2-1
9428,166,2,5384,3,2,1,3-2-1
9284,166,2,5384,3,2,1,3-2-1
9262,186,2,5384,3,2,1,3-2-1
5759,163,2,5382,3,2,1,3-2-1
5655,178,2,5369,3,2,1,3-2-1
9242,196,2,5347,3,2,1,3-2-1
9250,192,2,5333,3,2,1,3-2-1
9265,193,2,5333,3,2,1,3-2-1
6850,153,2,5331,3,2,1,3-2-1
5278,179,2,5310,3,2,1,3-2-1
2841,188,2,5292,3,2,1,3-2-1
3539,139,2,5287,3,2,1,3-2-1
2056,148,2,5284,3,2,1,3-2-1
5318,139,2,5283,3,2,1,3-2-1
3525,180,2,5283,3,2,1,3-2-1
5319,152,2,5273,3,2,1,3-2-1
6640,198,2,5257,3,2,1,3-2-1
5261,178,2,5253,3,2,1,3-2-1
6633,204,2,5253,3,2,1,3-2-1
5202,195,2,5240,3,2,1,3-2-1
5273,171,2,5203,3,2,1,3-2-1
6783,201,2,5203,3,2,1,3-2-1
3155,161,2,5200,3,2,1,3-2-1
13004,183,2,5159,3,2,1,3-2-1
2030,203,2,5143,3,2,1,3-2-1
11584,203,2,5127,3,2,1,3-2-1
12317,187,2,5111,3,2,1,3-2-1
12314,187,2,5088,3,2,1,3-2-1
3349,193,2,5083,3,2,1,3-2-1
12102,198,2,5071,3,2,1,3-2-1
4023,148,2,5070,3,2,1,3-2-1
6959,163,2,5064,3,2,1,3-2-1
3348,200,2,5064,3,2,1,3-2-1
13179,150,2,5063,3,2,1,3-2-1
6893,188,2,5058,3,2,1,3-2-1
4068,153,2,5056,3,2,1,3-2-1
6973,154,2,5044,3,2,1,3-2-1
15620,168,2,5043,3,2,1,3-2-1
4458,137,2,5034,3,2,1,3-2-1
6944,169,2,5034,3,2,1,3-2-1
4003,173,2,5034,3,2,1,3-2-1
4062,185,2,5034,3,2,1,3-2-1
2716,140,2,5031,3,2,1,3-2-1
3672,175,2,5028,3,2,1,3-2-1
12098,186,2,5023,3,2,1,3-2-1
4209,140,2,5018,3,2,1,3-2-1
3996,195,2,5015,3,2,1,3-2-1
4452,138,2,5009,3,2,1,3-2-1
13243,151,2,5009,3,2,1,3-2-1
13160,172,2,5009,3,2,1,3-2-1
13006,174,2,5009,3,2,1,3-2-1
13164,178,2,5009,3,2,1,3-2-1
12999,179,2,5009,3,2,1,3-2-1
11987,200,2,5009,3,2,1,3-2-1
11583,203,2,5009,3,2,1,3-2-1
4170,145,2,5008,3,2,1,3-2-1
10424,140,2,5007,3,2,1,3-2-1
15624,178,2,4990,3,2,1,3-2-1
12995,165,2,4973,3,2,1,3-2-1
13167,149,2,4972,3,2,1,3-2-1
13165,171,2,4966,3,2,1,3-2-1
6963,166,2,4960,3,2,1,3-2-1
13010,175,2,4952,3,2,1,3-2-1
15618,201,2,4952,3,2,1,3-2-1
15625,160,2,4945,3,2,1,3-2-1
12997,174,2,4945,3,2,1,3-2-1
13005,178,2,4945,3,2,1,3-2-1
15619,187,2,4945,3,2,1,3-2-1
12315,199,2,4945,3,2,1,3-2-1
6891,188,2,4936,3,2,1,3-2-1
3966,193,2,4936,3,2,1,3-2-1
6960,160,2,4931,3,2,1,3-2-1
13009,167,2,4931,3,2,1,3-2-1
13000,183,2,4931,3,2,1,3-2-1
12103,201,2,4931,3,2,1,3-2-1
15203,207,2,4931,3,2,1,3-2-1
4455,149,2,4929,3,2,1,3-2-1
3967,194,2,4929,3,2,1,3-2-1
13003,171,2,4927,3,2,1,3-2-1
12324,188,2,4927,3,2,1,3-2-1
12099,190,2,4927,3,2,1,3-2-1
13176,138,2,4925,3,2,1,3-2-1
13173,150,2,4918,3,2,1,3-2-1
13170,155,2,4918,3,2,1,3-2-1
4080,138,2,4914,3,2,1,3-2-1
15114,196,2,4913,3,2,1,3-2-1
12321,206,2,4913,3,2,1,3-2-1
12325,209,2,4913,3,2,1,3-2-1
13248,153,2,4904,3,2,1,3-2-1
13178,155,2,4904,3,2,1,3-2-1
13007,164,2,4904,3,2,1,3-2-1
4028,140,2,4902,3,2,1,3-2-1
15626,171,2,4898,3,2,1,3-2-1
5432,270,2,9418,4,2,1,4-2-1
5437,214,2,9392,4,2,1,4-2-1
5434,244,2,9392,4,2,1,4-2-1
5412,275,2,9355,4,2,1,4-2-1
2469,227,2,9299,4,2,1,4-2-1
5431,268,2,9264,4,2,1,4-2-1
5433,228,2,9259,4,2,1,4-2-1
5423,215,2,9258,4,2,1,4-2-1
2867,239,2,9230,4,2,1,4-2-1
2174,288,2,9224,4,2,1,4-2-1
2320,256,2,9220,4,2,1,4-2-1
2457,247,2,9203,4,2,1,4-2-1
2305,254,2,9185,4,2,1,4-2-1
2349,254,2,9163,4,2,1,4-2-1
2454,229,2,9149,4,2,1,4-2-1
2317,266,2,9149,4,2,1,4-2-1
2289,256,2,9146,4,2,1,4-2-1
2526,257,2,9144,4,2,1,4-2-1
2274,263,2,9135,4,2,1,4-2-1
2527,228,2,9133,4,2,1,4-2-1
2896,245,2,9131,4,2,1,4-2-1
2326,250,2,9131,4,2,1,4-2-1
2281,274,2,9131,4,2,1,4-2-1
2906,217,2,9126,4,2,1,4-2-1
2950,217,2,9126,4,2,1,4-2-1
2912,220,2,9126,4,2,1,4-2-1
2887,226,2,9109,4,2,1,4-2-1
2444,234,2,9109,4,2,1,4-2-1
2948,220,2,9108,4,2,1,4-2-1
2225,254,2,9107,4,2,1,4-2-1
2432,233,2,9095,4,2,1,4-2-1
2430,235,2,9090,4,2,1,4-2-1
1387,211,2,9081,4,2,1,4-2-1
2488,227,2,9081,4,2,1,4-2-1
2448,229,2,9081,4,2,1,4-2-1
2434,236,2,9081,4,2,1,4-2-1
2280,254,2,9081,4,2,1,4-2-1
2404,263,2,9081,4,2,1,4-2-1
2279,272,2,9081,4,2,1,4-2-1
2450,233,2,9074,4,2,1,4-2-1
2911,233,2,9074,4,2,1,4-2-1
2908,243,2,9074,4,2,1,4-2-1
2913,247,2,9074,4,2,1,4-2-1
2356,249,2,9061,4,2,1,4-2-1
2478,219,2,9059,4,2,1,4-2-1
2977,231,2,9059,4,2,1,4-2-1
2904,245,2,9059,4,2,1,4-2-1
2239,249,2,9059,4,2,1,4-2-1
2084,283,2,9053,4,2,1,4-2-1
2654,241,2,9049,4,2,1,4-2-1
2525,291,2,9042,4,2,1,4-2-1
2949,228,2,9040,4,2,1,4-2-1
2447,227,2,9039,4,2,1,4-2-1
2866,238,2,9036,4,2,1,4-2-1
2383,254,2,9028,4,2,1,4-2-1
2327,257,2,9024,4,2,1,4-2-1
2341,257,2,9024,4,2,1,4-2-1
2287,251,2,9019,4,2,1,4-2-1
2316,273,2,9019,4,2,1,4-2-1
2368,274,2,9019,4,2,1,4-2-1
2238,276,2,9019,4,2,1,4-2-1
2379,275,2,9018,4,2,1,4-2-1
2244,250,2,9014,4,2,1,4-2-1
2299,259,2,9014,4,2,1,4-2-1
2905,221,2,9004,4,2,1,4-2-1
2465,230,2,9004,4,2,1,4-2-1
2439,235,2,9004,4,2,1,4-2-1
2325,268,2,9004,4,2,1,4-2-1
2251,271,2,9004,4,2,1,4-2-1
2191,278,2,9004,4,2,1,4-2-1
2493,220,2,8996,4,2,1,4-2-1
1931,285,2,8991,4,2,1,4-2-1
2443,226,2,8978,4,2,1,4-2-1
2898,237,2,8976,4,2,1,4-2-1
2437,242,2,8976,4,2,1,4-2-1
2284,261,2,8976,4,2,1,4-2-1
2355,268,2,8976,4,2,1,4-2-1
2427,268,2,8976,4,2,1,4-2-1
2347,275,2,8976,4,2,1,4-2-1
2278,276,2,8976,4,2,1,4-2-1
2178,286,2,8976,4,2,1,4-2-1
2179,291,2,8976,4,2,1,4-2-1
1219,282,2,8963,4,2,1,4-2-1
2293,251,2,8956,4,2,1,4-2-1
2462,231,2,8954,4,2,1,4-2-1
2352,269,2,8954,4,2,1,4-2-1
2420,273,2,8954,4,2,1,4-2-1
1238,244,2,8949,4,2,1,4-2-1
1857,233,2,8851,4,2,1,4-2-1
1267,236,2,8837,4,2,1,4-2-1
1229,256,2,8837,4,2,1,4-2-1
1231,232,2,8815,4,2,1,4-2-1
1230,254,2,8806,4,2,1,4-2-1
1856,235,2,8805,4,2,1,4-2-1
2562,212,2,8762,4,2,1,4-2-1
1840,237,2,8761,4,2,1,4-2-1
591,254,2,8753,4,2,1,4-2-1
1226,262,2,8747,4,2,1,4-2-1
614,283,2,8747,4,2,1,4-2-1
1233,236,2,8742,4,2,1,4-2-1
2563,211,2,8738,4,2,1,4-2-1
589,265,2,8738,4,2,1,4-2-1
1227,275,2,8730,4,2,1,4-2-1
1858,217,2,8728,4,2,1,4-2-1
1855,241,2,8711,4,2,1,4-2-1
1854,219,2,8698,4,2,1,4-2-1
1232,224,2,8698,4,2,1,4-2-1
8615,268,2,8660,4,2,1,4-2-1
9610,212,2,8654,4,2,1,4-2-1
8961,232,2,8633,4,2,1,4-2-1
7929,283,2,8631,4,2,1,4-2-1
8556,291,2,8623,4,2,1,4-2-1
9617,213,2,8606,4,2,1,4-2-1
9240,227,2,8606,4,2,1,4-2-1
6286,235,2,8606,4,2,1,4-2-1
9229,247,2,8606,4,2,1,4-2-1
8603,248,2,8606,4,2,1,4-2-1
8610,256,2,8606,4,2,1,4-2-1
8614,263,2,8606,4,2,1,4-2-1
8090,284,2,8606,4,2,1,4-2-1
8976,217,2,8569,4,2,1,4-2-1
8966,220,2,8569,4,2,1,4-2-1
8960,223,2,8569,4,2,1,4-2-1
8965,228,2,8569,4,2,1,4-2-1
9226,230,2,8569,4,2,1,4-2-1
8972,231,2,8569,4,2,1,4-2-1
8774,257,2,8569,4,2,1,4-2-1
8793,261,2,8569,4,2,1,4-2-1
8789,265,2,8569,4,2,1,4-2-1
8794,269,2,8569,4,2,1,4-2-1
8106,281,2,8569,4,2,1,4-2-1
8597,282,2,8569,4,2,1,4-2-1
8795,256,2,8559,4,2,1,4-2-1
8971,220,2,8542,4,2,1,4-2-1
8951,228,2,8541,4,2,1,4-2-1
8980,224,2,8533,4,2,1,4-2-1
8097,282,2,8533,4,2,1,4-2-1
9218,242,2,8532,4,2,1,4-2-1
8791,253,2,8532,4,2,1,4-2-1
8783,272,2,8532,4,2,1,4-2-1
8786,250,2,8519,4,2,1,4-2-1
9243,233,2,8511,4,2,1,4-2-1
9227,241,2,8510,4,2,1,4-2-1
9220,246,2,8505,4,2,1,4-2-1
8978,247,2,8505,4,2,1,4-2-1
8796,259,2,8505,4,2,1,4-2-1
9613,210,2,8503,4,2,1,4-2-1
9616,213,2,8503,4,2,1,4-2-1
11996,217,2,8503,4,2,1,4-2-1
8957,221,2,8503,4,2,1,4-2-1
8979,236,2,8503,4,2,1,4-2-1
9221,240,2,8503,4,2,1,4-2-1
6052,280,2,8503,4,2,1,4-2-1
8569,281,2,8503,4,2,1,4-2-1
8792,275,2,8501,4,2,1,4-2-1
8790,277,2,8501,4,2,1,4-2-1
8959,218,2,8499,4,2,1,4-2-1
8948,265,2,8499,4,2,1,4-2-1
8100,289,2,8499,4,2,1,4-2-1
9228,224,2,8497,4,2,1,4-2-1
8964,233,2,8497,4,2,1,4-2-1
8612,249,2,8497,4,2,1,4-2-1
8950,268,2,8497,4,2,1,4-2-1
8608,271,2,8497,4,2,1,4-2-1
8788,277,2,8497,4,2,1,4-2-1
11904,278,2,8497,4,2,1,4-2-1
8578,281,2,8480,4,2,1,4-2-1
9247,216,2,8478,4,2,1,4-2-1
11997,222,2,8478,4,2,1,4-2-1
8958,231,2,8478,4,2,1,4-2-1
9222,231,2,8478,4,2,1,4-2-1
8629,269,2,8478,4,2,1,4-2-1
7931,285,2,8478,4,2,1,4-2-1
6316,225,2,8473,4,2,1,4-2-1
6310,239,2,8473,4,2,1,4-2-1
8773,259,2,8473,4,2,1,4-2-1
8968,221,2,8472,4,2,1,4-2-1
9214,241,2,8472,4,2,1,4-2-1
6311,241,2,8472,4,2,1,4-2-1
6287,243,2,8472,4,2,1,4-2-1
8613,254,2,8472,4,2,1,4-2-1
8103,279,2,8472,4,2,1,4-2-1
8559,288,2,8472,4,2,1,4-2-1
6309,217,2,8464,4,2,1,4-2-1
9239,223,2,8464,4,2,1,4-2-1
8952,224,2,8464,4,2,1,4-2-1
8975,227,2,8464,4,2,1,4-2-1
9245,233,2,8464,4,2,1,4-2-1
8969,237,2,8464,4,2,1,4-2-1
8967,239,2,8464,4,2,1,4-2-1
6330,243,2,8464,4,2,1,4-2-1
8798,253,2,8464,4,2,1,4-2-1
8784,263,2,8464,4,2,1,4-2-1
8785,264,2,8464,4,2,1,4-2-1
8787,268,2,8464,4,2,1,4-2-1
8949,270,2,8464,4,2,1,4-2-1
8622,272,2,8464,4,2,1,4-2-1
1042,215,2,8463,4,2,1,4-2-1
797,247,2,8460,4,2,1,4-2-1
708,253,2,8445,4,2,1,4-2-1
935,236,2,8438,4,2,1,4-2-1
777,243,2,8399,4,2,1,4-2-1
600,234,2,8365,4,2,1,4-2-1
811,222,2,8363,4,2,1,4-2-1
781,228,2,8363,4,2,1,4-2-1
798,217,2,8361,4,2,1,4-2-1
855,231,2,8350,4,2,1,4-2-1
840,234,2,8345,4,2,1,4-2-1
655,283,2,8345,4,2,1,4-2-1
746,273,2,8338,4,2,1,4-2-1
1710,283,2,8323,4,2,1,4-2-1
1080,214,2,8321,4,2,1,4-2-1
602,239,2,8315,4,2,1,4-2-1
873,221,2,8313,4,2,1,4-2-1
624,281,2,8313,4,2,1,4-2-1
774,277,2,8304,4,2,1,4-2-1
728,273,2,8300,4,2,1,4-2-1
940,227,2,8297,4,2,1,4-2-1
1027,245,2,8297,4,2,1,4-2-1
1181,212,2,8295,4,2,1,4-2-1
1079,212,2,8295,4,2,1,4-2-1
516,287,2,8295,4,2,1,4-2-1
630,289,2,8295,4,2,1,4-2-1
926,227,2,8288,4,2,1,4-2-1
874,240,2,8288,4,2,1,4-2-1
814,218,2,8273,4,2,1,4-2-1
956,218,2,8273,4,2,1,4-2-1
799,235,2,8273,4,2,1,4-2-1
810,236,2,8267,4,2,1,4-2-1
607,218,2,8260,4,2,1,4-2-1
706,250,2,8260,4,2,1,4-2-1
934,219,2,8253,4,2,1,4-2-1
631,280,2,8253,4,2,1,4-2-1
800,237,2,8241,4,2,1,4-2-1
778,224,2,8235,4,2,1,4-2-1
608,236,2,8233,4,2,1,4-2-1
1017,245,2,8233,4,2,1,4-2-1
773,262,2,8233,4,2,1,4-2-1
594,227,2,8228,4,2,1,4-2-1
709,249,2,8228,4,2,1,4-2-1
1210,286,2,8228,4,2,1,4-2-1
813,228,2,8220,4,2,1,4-2-1
775,233,2,8220,4,2,1,4-2-1
812,229,2,8218,4,2,1,4-2-1
744,261,2,8218,4,2,1,4-2-1
625,283,2,8218,4,2,1,4-2-1
1918,288,2,8218,4,2,1,4-2-1
925,227,2,8210,4,2,1,4-2-1
517,230,2,8210,4,2,1,4-2-1
743,255,2,8210,4,2,1,4-2-1
1441,210,2,8208,4,2,1,4-2-1
776,243,2,8208,4,2,1,4-2-1
626,284,2,8208,4,2,1,4-2-1
955,228,2,8205,4,2,1,4-2-1
1026,233,2,8205,4,2,1,4-2-1
691,281,2,8199,4,2,1,4-2-1
1363,286,2,8199,4,2,1,4-2-1
887,229,2,8192,4,2,1,4-2-1
592,254,2,8190,4,2,1,4-2-1
938,214,2,8183,4,2,1,4-2-1
593,265,2,8170,4,2,1,4-2-1
779,217,2,8168,4,2,1,4-2-1
612,217,2,8168,4,2,1,4-2-1
780,223,2,8168,4,2,1,4-2-1
957,245,2,8168,4,2,1,4-2-1
697,278,2,8168,4,2,1,4-2-1
5417,288,2,7584,4,2,1,4-2-1
5416,283,2,7461,4,2,1,4-2-1
5410,266,2,7391,4,2,1,4-2-1
5413,288,2,7364,4,2,1,4-2-1
5415,249,2,7362,4,2,1,4-2-1
2315,260,2,7337,4,2,1,4-2-1
1987,214,2,7258,4,2,1,4-2-1
2886,244,2,7258,4,2,1,4-2-1
2658,240,2,7232,4,2,1,4-2-1
2436,230,2,7228,4,2,1,4-2-1
2275,268,2,7226,4,2,1,4-2-1
2899,236,2,7225,4,2,1,4-2-1
2231,268,2,7225,4,2,1,4-2-1
2479,242,2,7218,4,2,1,4-2-1
1930,280,2,7210,4,2,1,4-2-1
2426,252,2,7205,4,2,1,4-2-1
1061,221,2,7202,4,2,1,4-2-1
2421,273,2,7188,4,2,1,4-2-1
2367,213,2,7184,4,2,1,4-2-1
2485,243,2,7178,4,2,1,4-2-1
2017,283,2,7178,4,2,1,4-2-1
2895,230,2,7175,4,2,1,4-2-1
2222,283,2,7160,4,2,1,4-2-1
2300,275,2,7155,4,2,1,4-2-1
1982,282,2,7153,4,2,1,4-2-1
2451,239,2,7138,4,2,1,4-2-1
836,259,2,7137,4,2,1,4-2-1
980,269,2,7134,4,2,1,4-2-1
2453,246,2,7120,4,2,1,4-2-1
1936,286,2,7114,4,2,1,4-2-1
1123,235,2,7109,4,2,1,4-2-1
2659,223,2,7107,4,2,1,4-2-1
2285,214,2,7104,4,2,1,4-2-1
2425,253,2,7102,4,2,1,4-2-1
2330,254,2,7102,4,2,1,4-2-1
2206,286,2,7098,4,2,1,4-2-1
985,271,2,7095,4,2,1,4-2-1
2874,233,2,7085,4,2,1,4-2-1
2978,223,2,7083,4,2,1,4-2-1
2888,235,2,7083,4,2,1,4-2-1
2288,260,2,7083,4,2,1,4-2-1
740,291,2,7078,4,2,1,4-2-1
2370,250,2,7073,4,2,1,4-2-1
2094,284,2,7073,4,2,1,4-2-1
2979,224,2,7070,4,2,1,4-2-1
2897,240,2,7070,4,2,1,4-2-1
1114,245,2,7056,4,2,1,4-2-1
8512,263,2,7055,4,2,1,4-2-1
2177,286,2,7048,4,2,1,4-2-1
2490,222,2,7035,4,2,1,4-2-1
1090,227,2,7023,4,2,1,4-2-1
1115,218,2,7014,4,2,1,4-2-1
8507,251,2,6923,4,2,1,4-2-1
8511,266,2,6894,4,2,1,4-2-1
3256,235,2,6793,4,2,1,4-2-1
3254,235,2,6783,4,2,1,4-2-1
3291,223,2,6767,4,2,1,4-2-1
3121,219,2,6765,4,2,1,4-2-1
3290,234,2,6765,4,2,1,4-2-1
13362,259,2,6763,4,2,1,4-2-1
3450,214,2,6745,4,2,1,4-2-1
13586,214,2,6738,4,2,1,4-2-1
3457,215,2,6726,4,2,1,4-2-1
3113,243,2,6726,4,2,1,4-2-1
3118,233,2,6717,4,2,1,4-2-1
3357,240,2,6717,4,2,1,4-2-1
3435,211,2,6716,4,2,1,4-2-1
3241,219,2,6711,4,2,1,4-2-1
3485,214,2,6710,4,2,1,4-2-1
13467,242,2,6709,4,2,1,4-2-1
13468,244,2,6709,4,2,1,4-2-1
12574,250,2,6709,4,2,1,4-2-1
12575,270,2,6709,4,2,1,4-2-1
12542,281,2,6709,4,2,1,4-2-1
12547,284,2,6709,4,2,1,4-2-1
12543,290,2,6709,4,2,1,4-2-1
3382,229,2,6695,4,2,1,4-2-1
3289,229,2,6689,4,2,1,4-2-1
3243,243,2,6689,4,2,1,4-2-1
3299,225,2,6685,4,2,1,4-2-1
3375,246,2,6682,4,2,1,4-2-1
3465,213,2,6677,4,2,1,4-2-1
3045,242,2,6677,4,2,1,4-2-1
3383,234,2,6669,4,2,1,4-2-1
3257,236,2,6662,4,2,1,4-2-1
13373,218,2,6658,4,2,1,4-2-1
13458,232,2,6658,4,2,1,4-2-1
13466,242,2,6658,4,2,1,4-2-1
3413,210,2,6640,4,2,1,4-2-1
3421,215,2,6640,4,2,1,4-2-1
3378,240,2,6640,4,2,1,4-2-1
13366,275,2,6633,4,2,1,4-2-1
3358,235,2,6632,4,2,1,4-2-1
3298,218,2,6630,4,2,1,4-2-1
3381,221,2,6625,4,2,1,4-2-1
3293,220,2,6614,4,2,1,4-2-1
3122,238,2,6614,4,2,1,4-2-1
3006,245,2,6614,4,2,1,4-2-1
3117,225,2,6612,4,2,1,4-2-1
3487,216,2,6605,4,2,1,4-2-1
13478,211,2,6604,4,2,1,4-2-1
13462,244,2,6604,4,2,1,4-2-1
13461,246,2,6604,4,2,1,4-2-1
12576,256,2,6604,4,2,1,4-2-1
13282,264,2,6604,4,2,1,4-2-1
3116,237,2,6592,4,2,1,4-2-1
3000,224,2,6590,4,2,1,4-2-1
3007,244,2,6590,4,2,1,4-2-1
3240,244,2,6590,4,2,1,4-2-1
9812,245,2,6584,4,2,1,4-2-1
9713,237,2,6557,4,2,1,4-2-1
9718,218,2,6466,4,2,1,4-2-1
9712,251,2,6466,4,2,1,4-2-1
9711,281,2,6466,4,2,1,4-2-1
3603,210,2,6363,4,2,1,4-2-1
12107,290,2,6232,4,2,1,4-2-1
4156,214,2,6227,4,2,1,4-2-1
6762,256,2,6224,4,2,1,4-2-1
12411,240,2,6199,4,2,1,4-2-1
6766,268,2,6197,4,2,1,4-2-1
12118,287,2,6184,4,2,1,4-2-1
6849,215,2,6170,4,2,1,4-2-1
12410,228,2,6170,4,2,1,4-2-1
11967,289,2,6170,4,2,1,4-2-1
12120,251,2,6146,4,2,1,4-2-1
6797,233,2,6127,4,2,1,4-2-1
12424,212,2,6119,4,2,1,4-2-1
6790,224,2,6119,4,2,1,4-2-1
12344,241,2,6119,4,2,1,4-2-1
6763,268,2,6119,4,2,1,4-2-1
12117,281,2,6119,4,2,1,4-2-1
6769,264,2,6113,4,2,1,4-2-1
12119,251,2,6096,4,2,1,4-2-1
6785,228,2,6092,4,2,1,4-2-1
6770,243,2,6092,4,2,1,4-2-1
6800,246,2,6090,4,2,1,4-2-1
6765,263,2,6079,4,2,1,4-2-1
12108,290,2,6079,4,2,1,4-2-1
11183,218,2,6076,4,2,1,4-2-1
11234,232,2,6067,4,2,1,4-2-1
11122,249,2,6067,4,2,1,4-2-1
12345,241,2,6065,4,2,1,4-2-1
3135,274,2,6054,4,2,1,4-2-1
15019,210,2,6039,4,2,1,4-2-1
4015,234,2,6025,4,2,1,4-2-1
3649,214,2,6018,4,2,1,4-2-1
11233,230,2,6003,4,2,1,4-2-1
5527,235,2,5971,4,2,1,4-2-1
6479,240,2,5971,4,2,1,4-2-1
3524,243,2,5948,4,2,1,4-2-1
3131,279,2,5933,4,2,1,4-2-1
6371,235,2,5932,4,2,1,4-2-1
