customer_key,order_count,unique_purchase_days,total_spent,first_purchase_date,last_purchase_date,loyalty_segment,avg_spend_per_order
17347,1,1,118,2014-01-18,2014-01-18,One-Time,118
14764,1,1,39,2014-01-19,2014-01-19,One-Time,39
16192,1,1,53,2014-01-19,2014-01-19,One-Time,53
5963,1,1,32,2014-01-19,2014-01-19,One-Time,32
4384,1,1,308,2014-01-19,2014-01-19,One-Time,308
4114,1,1,220,2014-01-19,2014-01-19,One-Time,220
15416,1,1,139,2014-01-19,2014-01-19,One-Time,139
14679,1,1,130,2014-01-19,2014-01-19,One-Time,130
15375,1,1,124,2014-01-20,2014-01-20,One-Time,124
16539,1,1,184,2014-01-20,2014-01-20,One-Time,184
7814,1,1,247,2014-01-20,2014-01-20,One-Time,247
17436,1,1,61,2014-01-20,2014-01-20,One-Time,61
8753,1,1,59,2014-01-21,2014-01-21,One-Time,59
17874,1,1,110,2014-01-21,2014-01-21,One-Time,110
17263,1,1,7,2014-01-21,2014-01-21,One-Time,7
11803,1,1,5,2014-01-21,2014-01-21,One-Time,5
7071,1,1,5,2014-01-23,2014-01-23,One-Time,5
5246,1,1,5,2014-01-23,2014-01-23,One-Time,5
2732,1,1,22,2014-01-23,2014-01-23,One-Time,22
2876,1,1,24,2014-01-24,2014-01-24,One-Time,24
11278,1,1,30,2014-01-25,2014-01-25,One-Time,30
6392,1,1,5,2014-01-25,2014-01-25,One-Time,5
9474,1,1,15,2014-01-26,2014-01-26,One-Time,15
6585,1,1,110,2014-01-26,2014-01-26,One-Time,110
15370,1,1,54,2014-01-26,2014-01-26,One-Time,54
9602,1,1,80,2014-01-28,2014-01-28,One-Time,80
10164,1,1,73,2014-01-28,2014-01-28,One-Time,73
3115,1,1,86,2014-01-28,2014-01-28,One-Time,86
14862,1,1,3400,2011-01-06,2011-01-06,One-Time,3400
16605,1,1,3578,2011-01-07,2011-01-07,One-Time,3578
17018,1,1,3578,2011-02-11,2011-02-11,One-Time,3578
17045,1,1,3578,2011-02-16,2011-02-16,One-Time,3578
17113,1,1,3578,2011-03-07,2011-03-07,One-Time,3578
17164,1,1,3578,2011-03-23,2011-03-23,One-Time,3578
17200,1,1,3578,2011-04-02,2011-04-02,One-Time,3578
17584,1,1,3578,2011-04-19,2011-04-19,One-Time,3578
18449,1,1,3400,2011-05-01,2011-05-01,One-Time,3400
17646,1,1,3578,2011-05-05,2011-05-05,One-Time,3578
17620,1,1,3578,2011-05-14,2011-05-14,One-Time,3578
17798,1,1,3578,2011-05-19,2011-05-19,One-Time,3578
17650,1,1,3578,2011-05-24,2011-05-24,One-Time,3578
18057,1,1,3578,2011-06-10,2011-06-10,One-Time,3578
18137,1,1,3578,2011-06-10,2011-06-10,One-Time,3578
17834,1,1,3578,2011-06-10,2011-06-10,One-Time,3578
17852,1,1,3578,2011-06-18,2011-06-18,One-Time,3578
17825,1,1,3578,2011-06-22,2011-06-22,One-Time,3578
17806,1,1,3578,2011-06-25,2011-06-25,One-Time,3578
18107,1,1,3578,2011-06-26,2011-06-26,One-Time,3578
18143,1,1,3578,2011-07-06,2011-07-06,One-Time,3578
18170,1,1,3578,2011-07-09,2011-07-09,One-Time,3578
18164,1,1,3578,2011-07-11,2011-07-11,One-Time,3578
17631,1,1,3578,2011-08-02,2011-08-02,One-Time,3578
17199,1,1,3578,2011-08-12,2011-08-12,One-Time,3578
17166,1,1,3578,2011-08-12,2011-08-12,One-Time,3578
17170,1,1,3578,2011-08-14,2011-08-14,One-Time,3578
17355,1,1,3578,2011-08-26,2011-08-26,One-Time,3578
13647,1,1,3578,2011-12-21,2011-12-21,One-Time,3578
17664,1,1,2443,2012-01-03,2012-01-03,One-Time,2443
17767,1,1,2443,2012-01-05,2012-01-05,One-Time,2443
13787,1,1,2443,2012-01-16,2012-01-16,One-Time,2443
17851,1,1,2443,2012-02-03,2012-02-03,One-Time,2443
17837,1,1,2443,2012-02-15,2012-02-15,One-Time,2443
15317,1,1,2000,2012-02-16,2012-02-16,One-Time,2000
18014,1,1,4364,2012-02-21,2012-02-21,One-Time,4364
18136,1,1,4364,2012-02-22,2012-02-22,One-Time,4364
18153,1,1,4364,2012-03-18,2012-03-18,One-Time,4364
17709,1,1,4142,2012-04-07,2012-04-07,One-Time,4142
17725,1,1,4098,2012-04-23,2012-04-23,One-Time,4098
18282,1,1,2443,2012-04-25,2012-04-25,One-Time,2443
16260,1,1,1566,2012-06-18,2012-06-18,One-Time,1566
17737,1,1,4142,2012-06-28,2012-06-28,One-Time,4142
15802,1,1,4098,2012-07-10,2012-07-10,One-Time,4098
15812,1,1,4142,2012-07-11,2012-07-11,One-Time,4142
15726,1,1,4098,2012-07-18,2012-07-18,One-Time,4098
15725,1,1,4098,2012-07-19,2012-07-19,One-Time,4098
15727,1,1,4142,2012-07-20,2012-07-20,One-Time,4142
18398,1,1,4098,2012-08-08,2012-08-08,One-Time,4098
16078,1,1,4142,2012-08-11,2012-08-11,One-Time,4142
18415,1,1,4142,2012-08-20,2012-08-20,One-Time,4142
16298,1,1,1566,2012-09-23,2012-09-23,One-Time,1566
16194,1,1,4098,2012-09-29,2012-09-29,One-Time,4098
16252,1,1,4098,2012-10-02,2012-10-02,One-Time,4098
16232,1,1,4098,2012-10-04,2012-10-04,One-Time,4098
16213,1,1,4142,2012-10-12,2012-10-12,One-Time,4142
16426,1,1,4098,2012-10-29,2012-10-29,One-Time,4098
16278,1,1,4142,2012-11-25,2012-11-25,One-Time,4142
16468,1,1,4098,2012-12-20,2012-12-20,One-Time,4098
16547,1,1,4098,2012-12-21,2012-12-21,One-Time,4098
13340,1,1,2384,2012-12-28,2012-12-28,One-Time,2384
10601,1,1,563,2012-12-31,2012-12-31,One-Time,563
14619,1,1,2398,2013-01-01,2013-01-01,One-Time,2398
17137,1,1,2384,2013-01-02,2013-01-02,One-Time,2384
16950,1,1,574,2013-01-04,2013-01-04,One-Time,574
15995,1,1,2254,2013-01-05,2013-01-05,One-Time,2254
13062,1,1,2413,2013-01-05,2013-01-05,One-Time,2413
10440,1,1,540,2013-01-06,2013-01-06,One-Time,540
11416,1,1,615,2013-01-07,2013-01-07,One-Time,615
13418,1,1,2537,2013-01-08,2013-01-08,One-Time,2537
9182,1,1,4886,2013-01-10,2013-01-10,One-Time,4886
12689,1,1,1215,2013-01-12,2013-01-12,One-Time,1215
14089,1,1,1320,2013-01-13,2013-01-13,One-Time,1320
11829,1,1,4894,2013-01-14,2013-01-14,One-Time,4894
5804,1,1,1878,2013-01-14,2013-01-14,One-Time,1878
3079,1,1,839,2013-01-18,2013-01-18,One-Time,839
11615,1,1,2345,2013-01-18,2013-01-18,One-Time,2345
11324,1,1,4886,2013-01-21,2013-01-21,One-Time,4886
8241,1,1,2345,2013-01-21,2013-01-21,One-Time,2345
10467,1,1,556,2013-01-23,2013-01-23,One-Time,556
11446,1,1,4933,2013-01-24,2013-01-24,One-Time,4933
8200,1,1,2254,2013-01-24,2013-01-24,One-Time,2254
145,1,1,4795,2013-01-25,2013-01-25,One-Time,4795
18138,1,1,2489,2013-01-25,2013-01-25,One-Time,2489
8170,1,1,2390,2013-01-25,2013-01-25,One-Time,2390
12598,1,1,4925,2013-01-27,2013-01-27,One-Time,4925
16660,1,1,75,2013-01-28,2013-01-28,One-Time,75
5983,1,1,260,2013-01-28,2013-01-28,One-Time,260
9538,1,1,42,2013-01-29,2013-01-29,One-Time,42
18394,1,1,23,2013-01-29,2013-01-29,One-Time,23
18288,1,1,5,2013-01-31,2013-01-31,One-Time,5
2819,1,1,40,2013-01-31,2013-01-31,One-Time,40
10367,1,1,110,2013-02-01,2013-02-01,One-Time,110
17227,1,1,130,2013-02-01,2013-02-01,One-Time,130
13487,1,1,37,2013-02-01,2013-02-01,One-Time,37
8714,1,1,97,2013-02-01,2013-02-01,One-Time,97
16185,1,1,260,2013-02-01,2013-02-01,One-Time,260
13094,1,1,4927,2013-02-02,2013-02-02,One-Time,4927
2664,1,1,15,2013-02-02,2013-02-02,One-Time,15
11277,1,1,693,2013-02-02,2013-02-02,One-Time,693
15279,1,1,30,2013-02-03,2013-02-03,One-Time,30
15599,1,1,34,2013-02-04,2013-02-04,One-Time,34
3705,1,1,96,2013-02-04,2013-02-04,One-Time,96
13523,1,1,2553,2013-02-04,2013-02-04,One-Time,2553
11849,1,1,40,2013-02-05,2013-02-05,One-Time,40
14840,1,1,126,2013-02-05,2013-02-05,One-Time,126
12680,1,1,110,2013-02-06,2013-02-06,One-Time,110
10582,1,1,24,2013-02-06,2013-02-06,One-Time,24
11302,1,1,540,2013-02-06,2013-02-06,One-Time,540
13891,1,1,110,2013-02-07,2013-02-07,One-Time,110
8081,1,1,30,2013-02-07,2013-02-07,One-Time,30
6631,1,1,5,2013-02-07,2013-02-07,One-Time,5
14613,1,1,645,2013-02-07,2013-02-07,One-Time,645
12089,1,1,32,2013-02-08,2013-02-08,One-Time,32
8532,1,1,2393,2013-02-08,2013-02-08,One-Time,2393
2849,1,1,85,2013-02-09,2013-02-09,One-Time,85
13142,1,1,15,2013-02-09,2013-02-09,One-Time,15
619,1,1,4760,2013-02-09,2013-02-09,One-Time,4760
10310,1,1,2321,2013-02-09,2013-02-09,One-Time,2321
11056,1,1,42,2013-02-10,2013-02-10,One-Time,42
3902,1,1,7,2013-02-10,2013-02-10,One-Time,7
7146,1,1,172,2013-02-10,2013-02-10,One-Time,172
8278,1,1,110,2013-02-10,2013-02-10,One-Time,110
10004,1,1,73,2013-02-10,2013-02-10,One-Time,73
10648,1,1,609,2013-02-10,2013-02-10,One-Time,609
6370,1,1,7,2013-02-11,2013-02-11,One-Time,7
15396,1,1,25,2013-02-11,2013-02-11,One-Time,25
3917,1,1,27,2013-02-12,2013-02-12,One-Time,27
9941,1,1,109,2013-02-12,2013-02-12,One-Time,109
1870,1,1,33,2013-02-13,2013-02-13,One-Time,33
12070,1,1,140,2013-02-14,2013-02-14,One-Time,140
8640,1,1,158,2013-02-14,2013-02-14,One-Time,158
17108,1,1,810,2013-02-14,2013-02-14,One-Time,810
14891,1,1,25,2013-02-15,2013-02-15,One-Time,25
12802,1,1,183,2013-02-15,2013-02-15,One-Time,183
10460,1,1,15,2013-02-15,2013-02-15,One-Time,15
9379,1,1,220,2013-02-15,2013-02-15,One-Time,220
16838,1,1,130,2013-02-15,2013-02-15,One-Time,130
8186,1,1,59,2013-02-15,2013-02-15,One-Time,59
14522,1,1,48,2013-02-15,2013-02-15,One-Time,48
17328,1,1,2425,2013-02-15,2013-02-15,One-Time,2425
11065,1,1,70,2013-02-16,2013-02-16,One-Time,70
8011,1,1,97,2013-02-16,2013-02-16,One-Time,97
14616,1,1,645,2013-02-16,2013-02-16,One-Time,645
13430,1,1,340,2013-02-17,2013-02-17,One-Time,340
12110,1,1,37,2013-02-17,2013-02-17,One-Time,37
6807,1,1,135,2013-02-17,2013-02-17,One-Time,135
10025,1,1,563,2013-02-17,2013-02-17,One-Time,563
13065,1,1,5,2013-02-18,2013-02-18,One-Time,5
16294,1,1,89,2013-02-19,2013-02-19,One-Time,89
15692,1,1,29,2013-02-19,2013-02-19,One-Time,29
14436,1,1,37,2013-02-19,2013-02-19,One-Time,37
10788,1,1,17,2013-02-19,2013-02-19,One-Time,17
7095,1,1,69,2013-02-19,2013-02-19,One-Time,69
13900,1,1,106,2013-02-20,2013-02-20,One-Time,106
17004,1,1,5,2013-02-20,2013-02-20,One-Time,5
1980,1,1,181,2013-02-20,2013-02-20,One-Time,181
17811,1,1,79,2013-02-21,2013-02-21,One-Time,79
14379,1,1,39,2013-02-21,2013-02-21,One-Time,39
2697,1,1,137,2013-02-21,2013-02-21,One-Time,137
14099,1,1,1251,2013-02-22,2013-02-22,One-Time,1251
15507,1,1,135,2013-02-23,2013-02-23,One-Time,135
7478,1,1,32,2013-02-23,2013-02-23,One-Time,32
3689,1,1,145,2013-02-23,2013-02-23,One-Time,145
11335,1,1,549,2013-02-23,2013-02-23,One-Time,549
16662,1,1,23,2013-02-24,2013-02-24,One-Time,23
11735,1,1,192,2013-02-24,2013-02-24,One-Time,192
9367,1,1,70,2013-02-24,2013-02-24,One-Time,70
12744,1,1,110,2013-02-24,2013-02-24,One-Time,110
10612,1,1,618,2013-02-24,2013-02-24,One-Time,618
15885,1,1,1392,2013-02-25,2013-02-25,One-Time,1392
11066,1,1,70,2013-02-26,2013-02-26,One-Time,70
12189,1,1,290,2013-02-26,2013-02-26,One-Time,290
12300,1,1,30,2013-02-26,2013-02-26,One-Time,30
8861,1,1,151,2013-02-26,2013-02-26,One-Time,151
2934,1,1,127,2013-02-26,2013-02-26,One-Time,127
1841,1,1,110,2013-02-26,2013-02-26,One-Time,110
14027,1,1,6,2013-02-27,2013-02-27,One-Time,6
7023,1,1,134,2013-02-27,2013-02-27,One-Time,134
10611,1,1,567,2013-02-27,2013-02-27,One-Time,567
7817,1,1,172,2013-02-28,2013-02-28,One-Time,172
5382,1,1,5,2013-02-28,2013-02-28,One-Time,5
552,1,1,54,2013-03-01,2013-03-01,One-Time,54
4451,1,1,32,2013-03-01,2013-03-01,One-Time,32
14692,1,1,27,2013-03-02,2013-03-02,One-Time,27
8111,1,1,675,2013-03-02,2013-03-02,One-Time,675
15226,1,1,742,2013-03-02,2013-03-02,One-Time,742
14245,1,1,40,2013-03-03,2013-03-03,One-Time,40
7535,1,1,155,2013-03-03,2013-03-03,One-Time,155
5003,1,1,132,2013-03-03,2013-03-03,One-Time,132
3580,1,1,125,2013-03-03,2013-03-03,One-Time,125
3789,1,1,5,2013-03-03,2013-03-03,One-Time,5
15899,1,1,344,2013-03-03,2013-03-03,One-Time,344
13493,1,1,861,2013-03-03,2013-03-03,One-Time,861
10159,1,1,120,2013-03-04,2013-03-04,One-Time,120
9733,1,1,10,2013-03-05,2013-03-05,One-Time,10
14805,1,1,5,2013-03-05,2013-03-05,One-Time,5
3624,1,1,158,2013-03-06,2013-03-06,One-Time,158
17899,1,1,157,2013-03-06,2013-03-06,One-Time,157
11698,1,1,184,2013-03-06,2013-03-06,One-Time,184
15027,1,1,5,2013-03-07,2013-03-07,One-Time,5
13182,1,1,6,2013-03-07,2013-03-07,One-Time,6
18432,1,1,1320,2013-03-07,2013-03-07,One-Time,1320
13675,1,1,2384,2013-03-07,2013-03-07,One-Time,2384
10994,1,1,145,2013-03-08,2013-03-08,One-Time,145
12473,1,1,32,2013-03-08,2013-03-08,One-Time,32
7425,1,1,5,2013-03-08,2013-03-08,One-Time,5
7641,1,1,110,2013-03-08,2013-03-08,One-Time,110
3272,1,1,22,2013-03-08,2013-03-08,One-Time,22
8024,1,1,580,2013-03-08,2013-03-08,One-Time,580
16705,1,1,42,2013-03-09,2013-03-09,One-Time,42
16966,1,1,565,2013-03-09,2013-03-09,One-Time,565
7365,1,1,125,2013-03-10,2013-03-10,One-Time,125
5761,1,1,86,2013-03-10,2013-03-10,One-Time,86
2417,1,1,277,2013-03-10,2013-03-10,One-Time,277
5890,1,1,1730,2013-03-10,2013-03-10,One-Time,1730
11696,1,1,2294,2013-03-10,2013-03-10,One-Time,2294
16876,1,1,1269,2013-03-11,2013-03-11,One-Time,1269
15292,1,1,35,2013-03-11,2013-03-11,One-Time,35
13526,1,1,7,2013-03-11,2013-03-11,One-Time,7
10916,1,1,588,2013-03-11,2013-03-11,One-Time,588
12752,1,1,2345,2013-03-11,2013-03-11,One-Time,2345
15082,1,1,135,2013-03-12,2013-03-12,One-Time,135
9715,1,1,188,2013-03-12,2013-03-12,One-Time,188
1422,1,1,145,2013-03-12,2013-03-12,One-Time,145
10796,1,1,707,2013-03-12,2013-03-12,One-Time,707
17937,1,1,7,2013-03-13,2013-03-13,One-Time,7
13712,1,1,1851,2013-03-13,2013-03-13,One-Time,1851
17814,1,1,56,2013-03-13,2013-03-13,One-Time,56
8671,1,1,2254,2013-03-13,2013-03-13,One-Time,2254
13620,1,1,33,2013-03-14,2013-03-14,One-Time,33
15410,1,1,68,2013-03-14,2013-03-14,One-Time,68
14748,1,1,540,2013-03-14,2013-03-14,One-Time,540
10322,1,1,120,2013-03-15,2013-03-15,One-Time,120
10847,1,1,110,2013-03-15,2013-03-15,One-Time,110
3003,1,1,86,2013-03-15,2013-03-15,One-Time,86
15264,1,1,29,2013-03-16,2013-03-16,One-Time,29
14367,1,1,1244,2013-03-16,2013-03-16,One-Time,1244
15774,1,1,70,2013-03-17,2013-03-17,One-Time,70
8853,1,1,70,2013-03-17,2013-03-17,One-Time,70
7553,1,1,5,2013-03-17,2013-03-17,One-Time,5
16002,1,1,48,2013-03-17,2013-03-17,One-Time,48
16837,1,1,5,2013-03-17,2013-03-17,One-Time,5
17424,1,1,34,2013-03-17,2013-03-17,One-Time,34
17144,1,1,32,2013-03-18,2013-03-18,One-Time,32
11010,1,1,10,2013-03-18,2013-03-18,One-Time,10
9309,1,1,70,2013-03-18,2013-03-18,One-Time,70
1829,1,1,155,2013-03-18,2013-03-18,One-Time,155
8022,1,1,685,2013-03-18,2013-03-18,One-Time,685
17936,1,1,2489,2013-03-18,2013-03-18,One-Time,2489
15054,1,1,27,2013-03-19,2013-03-19,One-Time,27
12723,1,1,32,2013-03-19,2013-03-19,One-Time,32
16842,1,1,130,2013-03-19,2013-03-19,One-Time,130
141,1,1,40,2013-03-19,2013-03-19,One-Time,40
7572,1,1,2240,2013-03-19,2013-03-19,One-Time,2240
11479,1,1,554,2013-03-19,2013-03-19,One-Time,554
13590,1,1,87,2013-03-20,2013-03-20,One-Time,87
15473,1,1,285,2013-03-20,2013-03-20,One-Time,285
2833,1,1,24,2013-03-20,2013-03-20,One-Time,24
11884,1,1,30,2013-03-21,2013-03-21,One-Time,30
11487,1,1,659,2013-03-21,2013-03-21,One-Time,659
13942,1,1,33,2013-03-22,2013-03-22,One-Time,33
7753,1,1,220,2013-03-22,2013-03-22,One-Time,220
6159,1,1,110,2013-03-22,2013-03-22,One-Time,110
8079,1,1,32,2013-03-22,2013-03-22,One-Time,32
15898,1,1,109,2013-03-22,2013-03-22,One-Time,109
2167,1,1,172,2013-03-22,2013-03-22,One-Time,172
6139,1,1,60,2013-03-23,2013-03-23,One-Time,60
11773,1,1,5,2013-03-23,2013-03-23,One-Time,5
9692,1,1,110,2013-03-23,2013-03-23,One-Time,110
16930,1,1,4,2013-03-23,2013-03-23,One-Time,4
10211,1,1,40,2013-03-24,2013-03-24,One-Time,40
18287,1,1,32,2013-03-24,2013-03-24,One-Time,32
16531,1,1,48,2013-03-24,2013-03-24,One-Time,48
8934,1,1,5,2013-03-24,2013-03-24,One-Time,5
8517,1,1,4,2013-03-24,2013-03-24,One-Time,4
7424,1,1,5,2013-03-25,2013-03-25,One-Time,5
16224,1,1,6,2013-03-26,2013-03-26,One-Time,6
11186,1,1,39,2013-03-26,2013-03-26,One-Time,39
9513,1,1,10,2013-03-26,2013-03-26,One-Time,10
9118,1,1,97,2013-03-26,2013-03-26,One-Time,97
11337,1,1,670,2013-03-26,2013-03-26,One-Time,670
12221,1,1,2294,2013-03-26,2013-03-26,One-Time,2294
17006,1,1,7,2013-03-27,2013-03-27,One-Time,7
13400,1,1,133,2013-03-28,2013-03-28,One-Time,133
5475,1,1,25,2013-03-28,2013-03-28,One-Time,25
7037,1,1,25,2013-03-28,2013-03-28,One-Time,25
13136,1,1,2489,2013-03-28,2013-03-28,One-Time,2489
16925,1,1,5069,2013-03-29,2013-03-29,One-Time,5069
4872,1,1,110,2013-03-29,2013-03-29,One-Time,110
393,1,1,29,2013-03-29,2013-03-29,One-Time,29
10792,1,1,645,2013-03-29,2013-03-29,One-Time,645
10308,1,1,42,2013-03-30,2013-03-30,One-Time,42
8881,1,1,70,2013-03-30,2013-03-30,One-Time,70
6694,1,1,32,2013-03-30,2013-03-30,One-Time,32
4308,1,1,110,2013-03-30,2013-03-30,One-Time,110
14639,1,1,110,2013-03-30,2013-03-30,One-Time,110
14385,1,1,1320,2013-03-30,2013-03-30,One-Time,1320
11845,1,1,40,2013-03-31,2013-03-31,One-Time,40
13396,1,1,37,2013-03-31,2013-03-31,One-Time,37
15103,1,1,147,2013-03-31,2013-03-31,One-Time,147
12863,1,1,140,2013-03-31,2013-03-31,One-Time,140
3470,1,1,158,2013-03-31,2013-03-31,One-Time,158
12774,1,1,89,2013-03-31,2013-03-31,One-Time,89
349,1,1,68,2013-03-31,2013-03-31,One-Time,68
5977,1,1,1956,2013-03-31,2013-03-31,One-Time,1956
15260,1,1,139,2013-04-01,2013-04-01,One-Time,139
6789,1,1,135,2013-04-01,2013-04-01,One-Time,135
11067,1,1,540,2013-04-01,2013-04-01,One-Time,540
15350,1,1,27,2013-04-02,2013-04-02,One-Time,27
15211,1,1,554,2013-04-02,2013-04-02,One-Time,554
7787,1,1,220,2013-04-03,2013-04-03,One-Time,220
4964,1,1,260,2013-04-03,2013-04-03,One-Time,260
8746,1,1,2294,2013-04-03,2013-04-03,One-Time,2294
10234,1,1,220,2013-04-04,2013-04-04,One-Time,220
4884,1,1,108,2013-04-04,2013-04-04,One-Time,108
12499,1,1,5,2013-04-04,2013-04-04,One-Time,5
5397,1,1,32,2013-04-04,2013-04-04,One-Time,32
9869,1,1,37,2013-04-04,2013-04-04,One-Time,37
14137,1,1,110,2013-04-05,2013-04-05,One-Time,110
10991,1,1,193,2013-04-06,2013-04-06,One-Time,193
4274,1,1,174,2013-04-06,2013-04-06,One-Time,174
8112,1,1,610,2013-04-06,2013-04-06,One-Time,610
14758,1,1,629,2013-04-06,2013-04-06,One-Time,629
13828,1,1,35,2013-04-07,2013-04-07,One-Time,35
9635,1,1,10,2013-04-07,2013-04-07,One-Time,10
8153,1,1,97,2013-04-07,2013-04-07,One-Time,97
5383,1,1,60,2013-04-07,2013-04-07,One-Time,60
3962,1,1,151,2013-04-07,2013-04-07,One-Time,151
3888,1,1,187,2013-04-07,2013-04-07,One-Time,187
18433,1,1,1331,2013-04-07,2013-04-07,One-Time,1331
18117,1,1,17,2013-04-08,2013-04-08,One-Time,17
4316,1,1,5,2013-04-08,2013-04-08,One-Time,5
12633,1,1,163,2013-04-08,2013-04-08,One-Time,163
9349,1,1,4954,2013-04-08,2013-04-08,One-Time,4954
8234,1,1,70,2013-04-09,2013-04-09,One-Time,70
18197,1,1,2438,2013-04-09,2013-04-09,One-Time,2438
9603,1,1,80,2013-04-10,2013-04-10,One-Time,80
14930,1,1,27,2013-04-10,2013-04-10,One-Time,27
17590,1,1,70,2013-04-10,2013-04-10,One-Time,70
7359,1,1,110,2013-04-10,2013-04-10,One-Time,110
3400,1,1,5,2013-04-12,2013-04-12,One-Time,5
5973,1,1,1755,2013-04-12,2013-04-12,One-Time,1755
14306,1,1,1726,2013-04-13,2013-04-13,One-Time,1726
16383,1,1,36,2013-04-13,2013-04-13,One-Time,36
13452,1,1,39,2013-04-13,2013-04-13,One-Time,39
13929,1,1,27,2013-04-13,2013-04-13,One-Time,27
2900,1,1,22,2013-04-13,2013-04-13,One-Time,22
11216,1,1,149,2013-04-14,2013-04-14,One-Time,149
7676,1,1,229,2013-04-14,2013-04-14,One-Time,229
3904,1,1,132,2013-04-14,2013-04-14,One-Time,132
13349,1,1,2537,2013-04-14,2013-04-14,One-Time,2537
17107,1,1,13,2013-04-15,2013-04-15,One-Time,13
10806,1,1,120,2013-04-15,2013-04-15,One-Time,120
8947,1,1,157,2013-04-15,2013-04-15,One-Time,157
13547,1,1,37,2013-04-15,2013-04-15,One-Time,37
17951,1,1,115,2013-04-16,2013-04-16,One-Time,115
12717,1,1,27,2013-04-16,2013-04-16,One-Time,27
8318,1,1,5,2013-04-16,2013-04-16,One-Time,5
581,1,1,105,2013-04-16,2013-04-16,One-Time,105
12998,1,1,110,2013-04-17,2013-04-17,One-Time,110
4345,1,1,5,2013-04-17,2013-04-17,One-Time,5
2101,1,1,4767,2013-04-17,2013-04-17,One-Time,4767
18207,1,1,149,2013-04-18,2013-04-18,One-Time,149
1954,1,1,175,2013-04-18,2013-04-18,One-Time,175
9354,1,1,79,2013-04-19,2013-04-19,One-Time,79
479,1,1,54,2013-04-19,2013-04-19,One-Time,54
18443,1,1,34,2013-04-19,2013-04-19,One-Time,34
2310,1,1,22,2013-04-19,2013-04-19,One-Time,22
9672,1,1,1806,2013-04-19,2013-04-19,One-Time,1806
11518,1,1,581,2013-04-19,2013-04-19,One-Time,581
8601,1,1,188,2013-04-20,2013-04-20,One-Time,188
3493,1,1,7,2013-04-20,2013-04-20,One-Time,7
10136,1,1,104,2013-04-20,2013-04-20,One-Time,104
14371,1,1,1334,2013-04-20,2013-04-20,One-Time,1334
11622,1,1,660,2013-04-21,2013-04-21,One-Time,660
4952,1,1,110,2013-04-21,2013-04-21,One-Time,110
3609,1,1,110,2013-04-21,2013-04-21,One-Time,110
17964,1,1,2398,2013-04-21,2013-04-21,One-Time,2398
11875,1,1,567,2013-04-21,2013-04-21,One-Time,567
17480,1,1,901,2013-04-21,2013-04-21,One-Time,901
12004,1,1,32,2013-04-22,2013-04-22,One-Time,32
10658,1,1,15,2013-04-22,2013-04-22,One-Time,15
15928,1,1,36,2013-04-22,2013-04-22,One-Time,36
9490,1,1,120,2013-04-23,2013-04-23,One-Time,120
7355,1,1,133,2013-04-23,2013-04-23,One-Time,133
12950,1,1,211,2013-04-23,2013-04-23,One-Time,211
18193,1,1,2489,2013-04-23,2013-04-23,One-Time,2489
9042,1,1,31,2013-04-24,2013-04-24,One-Time,31
11514,1,1,23,2013-04-24,2013-04-24,One-Time,23
18114,1,1,2523,2013-04-24,2013-04-24,One-Time,2523
12754,1,1,2401,2013-04-24,2013-04-24,One-Time,2401
9606,1,1,178,2013-04-25,2013-04-25,One-Time,178
14008,1,1,27,2013-04-25,2013-04-25,One-Time,27
18380,1,1,23,2013-04-25,2013-04-25,One-Time,23
17906,1,1,32,2013-04-25,2013-04-25,One-Time,32
13991,1,1,2568,2013-04-25,2013-04-25,One-Time,2568
11092,1,1,549,2013-04-25,2013-04-25,One-Time,549
14894,1,1,25,2013-04-26,2013-04-26,One-Time,25
5135,1,1,14,2013-04-26,2013-04-26,One-Time,14
2309,1,1,30,2013-04-27,2013-04-27,One-Time,30
6887,1,1,57,2013-04-27,2013-04-27,One-Time,57
9669,1,1,1851,2013-04-27,2013-04-27,One-Time,1851
3203,1,1,33,2013-04-28,2013-04-28,One-Time,33
14380,1,1,1215,2013-04-29,2013-04-29,One-Time,1215
15681,1,1,32,2013-04-30,2013-04-30,One-Time,32
9531,1,1,174,2013-04-30,2013-04-30,One-Time,174
8163,1,1,582,2013-04-30,2013-04-30,One-Time,582
16215,1,1,188,2013-05-01,2013-05-01,One-Time,188
13531,1,1,37,2013-05-01,2013-05-01,One-Time,37
12589,1,1,37,2013-05-01,2013-05-01,One-Time,37
9510,1,1,10,2013-05-01,2013-05-01,One-Time,10
8544,1,1,134,2013-05-01,2013-05-01,One-Time,134
2378,1,1,4640,2013-05-01,2013-05-01,One-Time,4640
12778,1,1,2399,2013-05-01,2013-05-01,One-Time,2399
14032,1,1,25,2013-05-02,2013-05-02,One-Time,25
12513,1,1,30,2013-05-02,2013-05-02,One-Time,30
6456,1,1,7,2013-05-02,2013-05-02,One-Time,7
10819,1,1,191,2013-05-02,2013-05-02,One-Time,191
11097,1,1,204,2013-05-03,2013-05-03,One-Time,204
16164,1,1,7,2013-05-03,2013-05-03,One-Time,7
4982,1,1,125,2013-05-04,2013-05-04,One-Time,125
3759,1,1,110,2013-05-04,2013-05-04,One-Time,110
9030,1,1,2249,2013-05-04,2013-05-04,One-Time,2249
15145,1,1,27,2013-05-05,2013-05-05,One-Time,27
12823,1,1,37,2013-05-05,2013-05-05,One-Time,37
9413,1,1,5141,2013-05-05,2013-05-05,One-Time,5141
13360,1,1,2420,2013-05-05,2013-05-05,One-Time,2420
